gene,coverage,RPKM,subject
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-healthy-V1.UC34.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.810169491525424,0.601227536773615,MetaHIT_Gut-spanish-healthy-V1.UC36.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.648587570621469,0.367159680220196,MetaHIT_Gut-spanish-healthy-V1.UC37.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-healthy-V1.UC41.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.967231638418079,2.28261563573906,MetaHIT_Gut-spanish-healthy-V1.UC42.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.99774011299435,1.3930079138664,MetaHIT_Gut-spanish-healthy-V1.UC43.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.301694915254237,0.103819835062356,MetaHIT_Gut-spanish-healthy-V1.UC44.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.88361581920904,0.495549631717139,MetaHIT_Gut-spanish-healthy-V1.UC46.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.915254237288136,0.865589744106226,MetaHIT_Gut-spanish-healthy-V1.UC48.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.125423728813559,0.0372332868660052,MetaHIT_Gut-spanish-healthy-V1.UC57.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-healthy-V1.UC6.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.964971751412429,0.745387371069231,MetaHIT_Gut-spanish-healthy-V1.UC61.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.969491525423729,0.760135591576014,MetaHIT_Gut-spanish-healthy-V1.UC62.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.680225988700565,0.785177893910361,MetaHIT_Gut-spanish-healthy-V1.UC7.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.757062146892655,3.13097013363812,MetaHIT_Gut-spanish-healthy-V1.UC8.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.499435028248588,1.14067497297057,MetaHIT_Gut-spanish-healthy-V1.UC9.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.0451977401129944,0.0940410531214418,MetaHIT_Gut-spanish-UC-O2.UC1.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.576271186440678,1.26652026339754,MetaHIT_Gut-spanish-UC-O2.UC11.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.996610169491525,9.06342883408152,MetaHIT_Gut-spanish-UC-O2.UC11.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.393220338983051,0.40565845350414,MetaHIT_Gut-spanish-UC-O2.UC12.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.394350282485876,0.164778294956549,MetaHIT_Gut-spanish-UC-O2.UC1.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.430508474576271,0.171653449119352,MetaHIT_Gut-spanish-UC-O2.UC12.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC13.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.968361581920904,2.0669288617601,MetaHIT_Gut-spanish-UC-O2.UC13.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC14.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC14.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC16.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.570621468926554,0.176148464791689,MetaHIT_Gut-spanish-UC-O2.UC16.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.0384180790960452,0.126528694539852,MetaHIT_Gut-spanish-UC-O2.UC17.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.621468926553672,0.276940029130178,MetaHIT_Gut-spanish-UC-O2.UC17.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC18.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.43954802259887,0.139346096578403,MetaHIT_Gut-spanish-UC-O2.UC18.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC19.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.978531073446328,2.59676675202331,MetaHIT_Gut-spanish-UC-O2.UC19.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.496045197740113,0.9701011971623,MetaHIT_Gut-spanish-UC-O2.UC20.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.846327683615819,1.54517776010048,MetaHIT_Gut-spanish-UC-O2.UC2.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.996610169491525,6.84964101151925,MetaHIT_Gut-spanish-UC-O2.UC20.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.0542372881355932,1.15697980695375,MetaHIT_Gut-spanish-UC-O2.UC21.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.995480225988701,2.87076208447888,MetaHIT_Gut-spanish-UC-O2.UC21.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.31864406779661,1.36198710278076,MetaHIT_Gut-spanish-UC-O2.UC22.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,1,4.49838787639358,MetaHIT_Gut-spanish-UC-O2.UC2.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,1,6.67910497188153,MetaHIT_Gut-spanish-UC-O2.UC22.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC23.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.543502824858757,0.164961522551655,MetaHIT_Gut-spanish-UC-O2.UC23.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.271186440677966,0.394419821724331,MetaHIT_Gut-spanish-UC-O2.UC24.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.51638418079096,0.345176766838251,MetaHIT_Gut-spanish-UC-O2.UC24.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.933333333333333,1.04857129679494,MetaHIT_Gut-spanish-UC-O2.UC26.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.925423728813559,0.800466765499665,MetaHIT_Gut-spanish-UC-O2.UC26.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.983050847457627,2.64298992188827,MetaHIT_Gut-spanish-UC-O2.UC27.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.983050847457627,3.13050274642063,MetaHIT_Gut-spanish-UC-O2.UC27.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.310734463276836,0.124655340021871,MetaHIT_Gut-spanish-UC-O2.UC29.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.43954802259887,0.215493408713936,MetaHIT_Gut-spanish-UC-O2.UC29.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.16045197740113,0.0396881222657901,MetaHIT_Gut-spanish-UC-O2.UC30.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.995480225988701,3.75334419411099,MetaHIT_Gut-spanish-UC-O2.UC3.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.080225988700565,0.0180794058538965,MetaHIT_Gut-spanish-UC-O2.UC30.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.922033898305085,1.55218799272987,MetaHIT_Gut-spanish-UC-O2.UC31.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.906214689265537,1.50927700157313,MetaHIT_Gut-spanish-UC-O2.UC31.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.981920903954802,4.07459377122547,MetaHIT_Gut-spanish-UC-O2.UC32.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.989830508474576,7.81809905431125,MetaHIT_Gut-spanish-UC-O2.UC3.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.981920903954802,1.34838770450558,MetaHIT_Gut-spanish-UC-O2.UC32.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.92090395480226,0.856500617740793,MetaHIT_Gut-spanish-UC-O2.UC34.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.996610169491525,2.54740858749516,MetaHIT_Gut-spanish-UC-O2.UC34.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.988700564971751,0.913210498030718,MetaHIT_Gut-spanish-UC-O2.UC35.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.922033898305085,0.654429747551497,MetaHIT_Gut-spanish-UC-O2.UC35.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.768361581920904,0.514380322494841,MetaHIT_Gut-spanish-UC-O2.UC36.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.835028248587571,0.607845781026493,MetaHIT_Gut-spanish-UC-O2.UC37.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,1,2.55856245816365,MetaHIT_Gut-spanish-UC-O2.UC37.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC38.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC38.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.205649717514124,0.062179501762374,MetaHIT_Gut-spanish-UC-O2.UC40.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.0757062146892655,0.209210441571797,MetaHIT_Gut-spanish-UC-O2.UC4.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.0813559322033898,0.0190733420651665,MetaHIT_Gut-spanish-UC-O2.UC40.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC41.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.324293785310734,0.276127025333251,MetaHIT_Gut-spanish-UC-O2.UC41.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.694915254237288,0.352082037728648,MetaHIT_Gut-spanish-UC-O2.UC4.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC43.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC43.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.0926553672316384,0.0395938207713563,MetaHIT_Gut-spanish-UC-O2.UC44.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.849717514124294,0.539716113674319,MetaHIT_Gut-spanish-UC-O2.UC44.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC46.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC46.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.935593220338983,1.05277432813531,MetaHIT_Gut-spanish-UC-O2.UC47.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.998870056497175,5.87911842757349,MetaHIT_Gut-spanish-UC-O2.UC47.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC48.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC48.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.998870056497175,3.25745953742177,MetaHIT_Gut-spanish-UC-O2.UC5.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.809039548022599,0.584131873700188,MetaHIT_Gut-spanish-UC-O2.UC5.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC9.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-O2.UC9.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.186440677966102,0.312168732272535,MetaHIT_Gut-spanish-UC-V1.UC10.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.823728813559322,0.61791078481337,MetaHIT_Gut-spanish-UC-V1.UC1.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.92090395480226,0.835599616886189,MetaHIT_Gut-spanish-UC-V1.UC10.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.96045197740113,2.76597849459897,MetaHIT_Gut-spanish-UC-V1.UC11.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.99774011299435,4.63944541660157,MetaHIT_Gut-spanish-UC-V1.UC11.5
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.0587570621468927,0.0303073670117282,MetaHIT_Gut-spanish-UC-V1.UC12.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC12.4
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC13.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC13.3
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.319774011299435,1.27832107015074,MetaHIT_Gut-spanish-UC-V1.UC14.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC14.1
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.494915254237288,2.53066069167555,MetaHIT_Gut-spanish-UC-V1.UC15.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.951412429378531,3.51403352941063,MetaHIT_Gut-spanish-UC-V1.UC15.3
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC17.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC17.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.948022598870056,1.29165866709833,MetaHIT_Gut-spanish-UC-V1.UC2.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.167231638418079,0.340066332148517,MetaHIT_Gut-spanish-UC-V1.UC21.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.998870056497175,2.21395214259058,MetaHIT_Gut-spanish-UC-V1.UC21.4
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.831638418079096,0.741328128514011,MetaHIT_Gut-spanish-UC-V1.UC23.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.937853107344633,1.17411376957384,MetaHIT_Gut-spanish-UC-V1.UC23.1
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.715254237288136,0.889610901738188,MetaHIT_Gut-spanish-UC-V1.UC2.4
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC25.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.96271186440678,0.989178507392409,MetaHIT_Gut-spanish-UC-V1.UC25.1
20b-HSDH-Bifido-HD-1-CL-100-DNA,1,4.03633001107067,MetaHIT_Gut-spanish-UC-V1.UC26.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.995480225988701,5.96364585197763,MetaHIT_Gut-spanish-UC-V1.UC26.4
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.992090395480226,3.15414864006018,MetaHIT_Gut-spanish-UC-V1.UC3.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.977401129943503,2.13131583028507,MetaHIT_Gut-spanish-UC-V1.UC31.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.992090395480226,2.77586619910983,MetaHIT_Gut-spanish-UC-V1.UC31.4
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.498305084745763,0.711678153490111,MetaHIT_Gut-spanish-UC-V1.UC3.2
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.929943502824859,0.812799257192512,MetaHIT_Gut-spanish-UC-V1.UC35.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.998870056497175,2.37424047480705,MetaHIT_Gut-spanish-UC-V1.UC35.4
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC38.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.11864406779661,0.0391388212326827,MetaHIT_Gut-spanish-UC-V1.UC39.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.836158192090395,0.726189644905052,MetaHIT_Gut-spanish-UC-V1.UC40.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC4.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.27909604519774,0.088012038532184,MetaHIT_Gut-spanish-UC-V1.UC45.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC4.5
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.76045197740113,0.337751390731832,MetaHIT_Gut-spanish-UC-V1.UC47.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.929943502824859,1.14291280674464,MetaHIT_Gut-spanish-UC-V1.UC49.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC49.1
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.990960451977401,0.87429175249993,MetaHIT_Gut-spanish-UC-V1.UC50.1
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.864406779661017,1.20671964806411,MetaHIT_Gut-spanish-UC-V1.UC5.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.829378531073446,0.647727985829168,MetaHIT_Gut-spanish-UC-V1.UC51.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.340112994350282,0.119269112609147,MetaHIT_Gut-spanish-UC-V1.UC51.4
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.172881355932203,0.0474295031307497,MetaHIT_Gut-spanish-UC-V1.UC52.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.168361581920904,0.0301791045223649,MetaHIT_Gut-spanish-UC-V1.UC52.1
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.376271186440678,0.0532438903786391,MetaHIT_Gut-spanish-UC-V1.UC53.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.994350282485876,2.73438741478558,MetaHIT_Gut-spanish-UC-V1.UC5.3
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.609039548022599,0.0954527860384218,MetaHIT_Gut-spanish-UC-V1.UC53.4
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC54.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,MetaHIT_Gut-spanish-UC-V1.UC55.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.901694915254237,0.460179890131961,MetaHIT_Gut-spanish-UC-V1.UC55.4
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.972881355932203,1.71700162128745,MetaHIT_Gut-spanish-UC-V1.UC56.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.957062146892655,0.925731662821244,MetaHIT_Gut-spanish-UC-V1.UC58.0
CP009273_extraction-deoA_-_deoA_CDS,1,158.607535367807,diabetes-stage2-diseased-SRR1778450
CP009273_extraction-deoA_-_deoA_CDS,0.994708994708995,1.53693024060764,diabetes-stage2-diseased-SRR413673
CP009273_extraction-deoA_-_deoA_CDS,0.972033257747543,1.14800463625473,diabetes-stage2-diseased-SRR413674
CP009273_extraction-deoA_-_deoA_CDS,0.17989417989418,0.0402812196111191,diabetes-stage2-diseased-SRR413675
CP009273_extraction-deoA_-_deoA_CDS,0.996220710506425,3.80249552730849,diabetes-stage2-diseased-SRR413676
CP009273_extraction-deoA_-_deoA_CDS,0.611489040060469,0.261358119245208,diabetes-stage2-diseased-SRR413677
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,3.19594906701571,diabetes-stage2-diseased-SRR413678
CP009273_extraction-deoA_-_deoA_CDS,0.957671957671958,5.3780645274572,diabetes-stage2-diseased-SRR413679
CP009273_extraction-deoA_-_deoA_CDS,0.99244142101285,1.77348467380028,diabetes-stage2-diseased-SRR413680
CP009273_extraction-deoA_-_deoA_CDS,0.981859410430839,3.86979140614835,diabetes-stage2-diseased-SRR413681
CP009273_extraction-deoA_-_deoA_CDS,0.662887377173091,0.19619781514633,diabetes-stage2-diseased-SRR413682
CP009273_extraction-deoA_-_deoA_CDS,0.933484504913076,1.02014584217872,diabetes-stage2-diseased-SRR413683
CP009273_extraction-deoA_-_deoA_CDS,1,33.6014183009475,diabetes-stage2-diseased-SRR413684
CP009273_extraction-deoA_-_deoA_CDS,0.959939531368103,11.4603697516926,diabetes-stage2-diseased-SRR413685
CP009273_extraction-deoA_-_deoA_CDS,0,0,diabetes-stage2-diseased-SRR413686
CP009273_extraction-deoA_-_deoA_CDS,0.985638699924414,1.76612176012318,diabetes-stage2-diseased-SRR413687
CP009273_extraction-deoA_-_deoA_CDS,0.700680272108844,0.280727016401436,diabetes-stage2-diseased-SRR413689
CP009273_extraction-deoA_-_deoA_CDS,0.993197278911565,1.20714293466155,diabetes-stage2-diseased-SRR413690
CP009273_extraction-deoA_-_deoA_CDS,0.538926681783825,0.196600440710986,diabetes-stage2-diseased-SRR413691
CP009273_extraction-deoA_-_deoA_CDS,0.592592592592593,0.269788362724609,diabetes-stage2-diseased-SRR413692
CP009273_extraction-deoA_-_deoA_CDS,1,16.2623191823585,diabetes-stage2-diseased-SRR413694
CP009273_extraction-deoA_-_deoA_CDS,0.715797430083144,0.281720492589588,diabetes-stage2-diseased-SRR413695
CP009273_extraction-deoA_-_deoA_CDS,0.780045351473923,0.397758084842616,diabetes-stage2-diseased-SRR413696
CP009273_extraction-deoA_-_deoA_CDS,0.99848828420257,6.24772365528925,diabetes-stage2-diseased-SRR413697
CP009273_extraction-deoA_-_deoA_CDS,0.997732426303855,3.16589541882738,diabetes-stage2-diseased-SRR413698
CP009273_extraction-deoA_-_deoA_CDS,0.164777021919879,0.0722085134539951,diabetes-stage2-diseased-SRR413699
CP009273_extraction-deoA_-_deoA_CDS,0.984882842025699,1.34452035020215,diabetes-stage2-diseased-SRR413700
CP009273_extraction-deoA_-_deoA_CDS,0.481481481481481,0.246015262706357,diabetes-stage2-diseased-SRR413701
CP009273_extraction-deoA_-_deoA_CDS,0.999244142101285,6.42743105862964,diabetes-stage2-diseased-SRR413702
CP009273_extraction-deoA_-_deoA_CDS,0.715797430083144,0.281534809129343,diabetes-stage2-diseased-SRR413703
CP009273_extraction-deoA_-_deoA_CDS,0.514739229024943,0.250761854416196,diabetes-stage2-diseased-SRR413704
CP009273_extraction-deoA_-_deoA_CDS,0.991685563114135,2.54136186625352,diabetes-stage2-diseased-SRR413705
CP009273_extraction-deoA_-_deoA_CDS,1,35.3903915361682,diabetes-stage2-diseased-SRR413706
CP009273_extraction-deoA_-_deoA_CDS,0.930461073318216,0.863051059590311,diabetes-stage2-diseased-SRR413707
CP009273_extraction-deoA_-_deoA_CDS,0.99395313681028,4.55351079060661,diabetes-stage2-diseased-SRR413708
CP009273_extraction-deoA_-_deoA_CDS,0.113378684807256,0.0488510966282846,diabetes-stage2-diseased-SRR413709
CP009273_extraction-deoA_-_deoA_CDS,0.980347694633409,2.46430186531276,diabetes-stage2-diseased-SRR413710
CP009273_extraction-deoA_-_deoA_CDS,0.957671957671958,1.66182084945314,diabetes-stage2-diseased-SRR413711
CP009273_extraction-deoA_-_deoA_CDS,1,48.8634304883805,diabetes-stage2-diseased-SRR413712
CP009273_extraction-deoA_-_deoA_CDS,0.955404383975813,2.25261007264549,diabetes-stage2-diseased-SRR413713
CP009273_extraction-deoA_-_deoA_CDS,0.334089191232048,0.135866260584424,diabetes-stage2-diseased-SRR413714
CP009273_extraction-deoA_-_deoA_CDS,0.240362811791383,0.042317999335804,diabetes-stage2-diseased-SRR413715
CP009273_extraction-deoA_-_deoA_CDS,0.616780045351474,0.158788253000401,diabetes-stage2-diseased-SRR413716
CP009273_extraction-deoA_-_deoA_CDS,0.380196523053666,0.237925697002068,diabetes-stage2-diseased-SRR413717
CP009273_extraction-deoA_-_deoA_CDS,0.984882842025699,2.28336390974797,diabetes-stage2-diseased-SRR413718
CP009273_extraction-deoA_-_deoA_CDS,0.986394557823129,1.74492986121285,diabetes-stage2-diseased-SRR413719
CP009273_extraction-deoA_-_deoA_CDS,0.940287226001512,1.73448022256715,diabetes-stage2-diseased-SRR413720
CP009273_extraction-deoA_-_deoA_CDS,1,6.08878275644785,diabetes-stage2-diseased-SRR413721
CP009273_extraction-deoA_-_deoA_CDS,0.310657596371882,0.180060784015563,diabetes-stage2-diseased-SRR413723
CP009273_extraction-deoA_-_deoA_CDS,0.99848828420257,6.95490901963502,diabetes-stage2-diseased-SRR413724
CP009273_extraction-deoA_-_deoA_CDS,0.951625094482237,0.946686606409517,diabetes-stage2-diseased-SRR413725
CP009273_extraction-deoA_-_deoA_CDS,0,0,diabetes-stage2-diseased-SRR413726
CP009273_extraction-deoA_-_deoA_CDS,0.963718820861678,1.12450958418867,diabetes-stage2-diseased-SRR413727
CP009273_extraction-deoA_-_deoA_CDS,0.136054421768707,0.0271348725748622,diabetes-stage2-diseased-SRR413728
CP009273_extraction-deoA_-_deoA_CDS,0.943310657596372,1.98705251065046,diabetes-stage2-diseased-SRR413729
CP009273_extraction-deoA_-_deoA_CDS,0.99848828420257,4.42443179371916,diabetes-stage2-diseased-SRR413730
CP009273_extraction-deoA_-_deoA_CDS,0.980347694633409,1.74418998699968,diabetes-stage2-diseased-SRR413731
CP009273_extraction-deoA_-_deoA_CDS,0,0,diabetes-stage2-diseased-SRR413732
CP009273_extraction-deoA_-_deoA_CDS,1,15.3531320376799,diabetes-stage2-diseased-SRR413733
CP009273_extraction-deoA_-_deoA_CDS,0.997732426303855,5.09710800539954,diabetes-stage2-diseased-SRR413734
CP009273_extraction-deoA_-_deoA_CDS,0.36130007558579,0.122457958974751,diabetes-stage2-diseased-SRR413735
CP009273_extraction-deoA_-_deoA_CDS,0.989417989417989,4.12676938025568,diabetes-stage2-diseased-SRR413736
CP009273_extraction-deoA_-_deoA_CDS,0.993197278911565,1.47392513722494,diabetes-stage2-diseased-SRR413737
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,10.1071966538382,diabetes-stage2-diseased-SRR413738
CP009273_extraction-deoA_-_deoA_CDS,0.876039304610733,0.454550714854264,diabetes-stage2-diseased-SRR413739
CP009273_extraction-deoA_-_deoA_CDS,0.984126984126984,0.789434819366273,diabetes-stage2-diseased-SRR413740
CP009273_extraction-deoA_-_deoA_CDS,0.860166288737717,0.751970839504426,diabetes-stage2-diseased-SRR413741
CP009273_extraction-deoA_-_deoA_CDS,0.388510959939531,0.110870947509245,diabetes-stage2-diseased-SRR413742
CP009273_extraction-deoA_-_deoA_CDS,0,0,diabetes-stage2-diseased-SRR413743
CP009273_extraction-deoA_-_deoA_CDS,0.652305366591081,0.249494541398996,diabetes-stage2-diseased-SRR413744
CP009273_extraction-deoA_-_deoA_CDS,1,10.4493215501094,diabetes-stage2-diseased-SRR413745
CP009273_extraction-deoA_-_deoA_CDS,0.997732426303855,7.19382249772452,diabetes-stage2-diseased-SRR413746
CP009273_extraction-deoA_-_deoA_CDS,0.807256235827664,0.422732830610588,diabetes-stage2-diseased-SRR413747
CP009273_extraction-deoA_-_deoA_CDS,0.934996220710506,1.25283899397156,diabetes-stage2-diseased-SRR413748
CP009273_extraction-deoA_-_deoA_CDS,0.430839002267574,0.205953035016157,diabetes-stage2-diseased-SRR413749
CP009273_extraction-deoA_-_deoA_CDS,1,4.95322166377286,diabetes-stage2-diseased-SRR413750
CP009273_extraction-deoA_-_deoA_CDS,0.554043839758125,0.196643902487144,diabetes-stage2-diseased-SRR413751
